Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Plasek, M.L., Wordingham, C.J., Choueiri, E.Y.","55806314400;55849989000;7003557504;","Modeling and development of the rf-controlled hollow cathode concept",2013,"49th AIAA/ASME/SAE/ASEE Joint Propulsion Conference","1 PartF",,,"","",,2,"10.2514/6.2013-4036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913596655&doi=10.2514%2f6.2013-4036&partnerID=40&md5=74d1d1ceaff430bc5fb721402997a213",Conference Paper,"Final","",Scopus,2-s2.0-84913596655
"Dutta, A., Libraro, P., Jeremy Kasdin, N., Choueiri, E.","13410082800;55806056300;35570628400;7003557504;","Satellite power subsystem requirements for time-constrained electric orbit-raising with minimal radiation impact",2013,"Advances in the Astronautical Sciences","148",,,"765","782",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898779353&partnerID=40&md5=6ffaf3b9b28eddb6bf9f2138393b5191",Conference Paper,"Final","",Scopus,2-s2.0-84898779353
"Dutta, A., Libraro, P., Jeremy Kasdin, N., Choueiri, E.","13410082800;55806056300;35570628400;7003557504;","A direct optimization based tool to determine orbit-raising trajectories to GEO for all-electric telecommunication satellites",2012,"AIAA/AAS Astrodynamics Specialist Conference 2012",,,,"","",,15,"10.2514/6.2012-4589","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880814185&doi=10.2514%2f6.2012-4589&partnerID=40&md5=5927fc677591dfc1d0c029b94778291f",Conference Paper,"Final","",Scopus,2-s2.0-84880814185
"Jorns, B., Choueiri, E.Y.","36598394000;7003557504;","Experimental characterization of plasma heating with beating electrostatic waves",2012,"48th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit 2012",,,,"","",,4,"10.2514/6.2012-4194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088722592&doi=10.2514%2f6.2012-4194&partnerID=40&md5=b44492358d1c431c208b1b3b0b51e55d",Conference Paper,"Final","",Scopus,2-s2.0-85088722592
"Little, J.M., Choueiri, E.Y.","55802553500;7003557504;","An analytical model for the flow of collisionless plasma along magnetic fields",2012,"48th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit 2012",,,,"","",,,"10.2514/6.2012-3842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088187212&doi=10.2514%2f6.2012-3842&partnerID=40&md5=2509669174798feb220a4b989ed15584",Conference Paper,"Final","",Scopus,2-s2.0-85088187212
"Feldman, M.S., Choueiri, E.Y.","57206274387;7003557504;","Electron dynamics in a beating electrostatic wave magnetic null thruster",2012,"48th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit 2012",,,,"","",,2,"10.2514/6.2012-4193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087535080&doi=10.2514%2f6.2012-4193&partnerID=40&md5=9a8c6aeda8d85b5e2e85bee754096c52",Conference Paper,"Final","",Scopus,2-s2.0-85087535080
"Plasek, M.L., Jorns, B., Choueiri, E.Y., Polk, J.E.","55806314400;36598394000;7003557504;7005695857;","Exploration of RF-controlled high current density Hollow cathode concepts",2012,"48th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit 2012",,,,"","",,2,"10.2514/6.2012-4083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085400649&doi=10.2514%2f6.2012-4083&partnerID=40&md5=12f33a5dded343da8cce91d522c293df",Conference Paper,"Final","",Scopus,2-s2.0-85085400649
"Lev, D.R., Choueiri, E.Y.","54973089700;7003557504;","Scaling of efficiency with applied magnetic field in magnetoplasmadynamic thrusters",2012,"Journal of Propulsion and Power","28","3",,"609","616",,10,"10.2514/1.B34194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862578053&doi=10.2514%2f1.B34194&partnerID=40&md5=8ddaba82c57d088b5a7496206704a0c1",Article,"Final","",Scopus,2-s2.0-84862578053
"Jorns, B., Choueiri, E.Y.","36598394000;7003557504;","Eficiency of plasma heating with beating electrostatic waves",2011,"47th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit 2011",,,,"","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880671552&partnerID=40&md5=031fc45d0176514c9ce09faf30a75bed",Conference Paper,"Final","",Scopus,2-s2.0-84880671552
"Jorns, B., Sorenson, R., Choueiri, E.","36598394000;54882018900;7003557504;","Variable dual-frequency electrostatic wave launcher for plasma applications",2011,"Review of Scientific Instruments","82","12","123501","","",,2,"10.1063/1.3664785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855319423&doi=10.1063%2f1.3664785&partnerID=40&md5=3fcfbf6144b400ed475fe8966428560e",Article,"Final","",Scopus,2-s2.0-84855319423
"Jorns, B., Choueiri, E.Y.","36598394000;7003557504;","Ion heating with beating electrostatic waves",2011,"Physical Review Letters","106","8","085002","","",,13,"10.1103/PhysRevLett.106.085002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952015031&doi=10.1103%2fPhysRevLett.106.085002&partnerID=40&md5=4a965bad83a4ad937fe006cb582b73ed",Article,"Final","",Scopus,2-s2.0-79952015031
"Little, J.M., Choueiri, E.Y.","55802553500;7003557504;","Plasma detachment and momentum transfer in magnetic nozzles",2011,"47th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit 2011",,,,"","",,6,"10.2514/6.2011-6001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087245542&doi=10.2514%2f6.2011-6001&partnerID=40&md5=a766aa4d400d5a4631183adf84e55d93",Conference Paper,"Final","",Scopus,2-s2.0-85087245542
"Lev, D., Choueiri, E.Y.","54973089700;7003557504;","Scaling of efficiency with applied magnetic field in magnetoplasmadynamic thrusters",2010,"46th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,"AIAA 2010-7024","","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856884892&partnerID=40&md5=b4fc4bad9ba23225af37a8f190b2c924",Conference Paper,"Final","",Scopus,2-s2.0-84856884892
"Hallock, A.K., Choueiri, E.Y.","36598492800;7003557504;","Effects of inductive coil geometry in the conical theta pinch faraday accelerator with radio frequency assisted discharge",2009,"45th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957830271&partnerID=40&md5=3fe68230ce7ed356b66e0f9bbc69cec2",Conference Paper,"Final","",Scopus,2-s2.0-77957830271
"Jorns, B., Choueiri, E.Y.","36598394000;7003557504;","Design of an experiment to optimize plasma energization by beating electrostatic waves",2009,"45th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,"2009-5367","","",,1,"10.2514/6.2009-5367","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957825450&doi=10.2514%2f6.2009-5367&partnerID=40&md5=9b2315616170975b61920d85b70afc3d",Conference Paper,"Final","",Scopus,2-s2.0-77957825450
"Uribarri, L., Choueiri, E.Y.","57977100300;7003557504;","Creation of onset voltage hash by anode spots in a magnetoplasmadynamic thruster",2009,"Journal of Propulsion and Power","25","4",,"949","957",,6,"10.2514/1.40847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68149148355&doi=10.2514%2f1.40847&partnerID=40&md5=f9de32c8f23af6660a9bbb40c67f6908",Conference Paper,"Final","",Scopus,2-s2.0-68149148355
"Choueiri, E.Y.","7003557504;","New dawn for electric rockets",2009,"Scientific American","300","2",,"58","65",,55,"10.1038/scientificamerican0209-58","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60249089115&doi=10.1038%2fscientificamerican0209-58&partnerID=40&md5=880287d1aa5bc3b9ced6b61dcd1d367a",Article,"Final","",Scopus,2-s2.0-60249089115
"Cooley, J.E., Choueiri, E.Y.","57196501551;7003557504;","Threshold criteria for undervoltage breakdown",2008,"Journal of Applied Physics","103","9","093305","","",,5,"10.1063/1.2913196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949131825&doi=10.1063%2f1.2913196&partnerID=40&md5=7284a23201c14eca827b998ed63a1bab",Article,"Final","",Scopus,2-s2.0-43949131825
"Hallock, A.K., Choueiri, E.Y., Polzin, K.A.","36598492800;7003557504;25929582300;","Current sheet formation in a conical theta pinch faraday accelerator with radio-frequency assisted discharge",2008,"44th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,"2008-5201","","",,4,"10.2514/6.2008-5201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957831388&doi=10.2514%2f6.2008-5201&partnerID=40&md5=4336a5d735118c88a54bf685a080790e",Conference Paper,"Final","",Scopus,2-s2.0-77957831388
"Uribarri, L., Choueiri, E.Y.","57977100300;7003557504;","Creation of onset voltage hash by anode spots in magnetoplasmadynamic thrusters",2008,"44th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,"2008-5080","","",,,"10.2514/6.2008-5080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957825762&doi=10.2514%2f6.2008-5080&partnerID=40&md5=806005915305e6d12c91f361ce2b436e",Conference Paper,"Final","",Scopus,2-s2.0-77957825762
"Uribarri, L., Choueiri, E.Y.","57977100300;7003557504;","Relationship between anode spots and onset voltage hash in magnetoplasmadynamic thrusters",2008,"Journal of Propulsion and Power","24","3",,"571","577",,5,"10.2514/1.34525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43649099192&doi=10.2514%2f1.34525&partnerID=40&md5=b50753568e00a7bfafde36fb4ee5130f",Article,"Final","",Scopus,2-s2.0-43649099192
"Uribarri, L., Choueiri, E.Y.","57977100300;7003557504;","Corruption of pulsed electric thruster voltage fluctuation measurements by transmission line resonances",2008,"Journal of Propulsion and Power","24","3",,"637","639",,2,"10.2514/1.33865","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43649092952&doi=10.2514%2f1.33865&partnerID=40&md5=555a5320a7e10118ce9ba76133965afe",Conference Paper,"Final","",Scopus,2-s2.0-43649092952
"Berkery, J.W., Markusic, T.E., Choueiri, E.Y.","12344649500;8412686800;7003557504;","Laser interferometry measurements of a high density propagating current sheet",2007,"Plasma Sources Science and Technology","16","2","004","233","239",,1,"10.1088/0963-0252/16/2/004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247516476&doi=10.1088%2f0963-0252%2f16%2f2%2f004&partnerID=40&md5=d998a5eb1623a18ef356f04f28f7991a",Article,"Final","",Scopus,2-s2.0-34247516476
"Choueiri, E.Y., Randolph, T.M.","7003557504;16319676500;","Ionization front in a high-current gas discharge",2007,"Physics of Plasmas","14","3","033502","","",,6,"10.1063/1.2646365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34047159462&doi=10.1063%2f1.2646365&partnerID=40&md5=bce10b4401ad8ed5a18350483b19693c",Article,"Final","",Scopus,2-s2.0-34047159462
"Uribarri, L., Choueiri, E.Y.","57977100300;7003557504;","Effects of power supply resonances in onset studies of quasi-steady MPD thrusters",2007,"Collection of Technical Papers - 43rd AIAA/ASME/SAE/ASEE Joint Propulsion Conference","3",,,"2942","2954",,,"10.2514/6.2007-5295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36749059588&doi=10.2514%2f6.2007-5295&partnerID=40&md5=fa3c68ab2ea846ff6e2fb50de61e5f6b",Conference Paper,"Final","",Scopus,2-s2.0-36749059588
"Kurt, P.A., Choueiri, E.Y.","25929582300;7003557504;","Performance optimization criteria for pulsed inductive plasma acceleration",2006,"IEEE Transactions on Plasma Science","34","3 PART 3",,"945","953",,31,"10.1109/TPS.2006.875732","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36748999767&doi=10.1109%2fTPS.2006.875732&partnerID=40&md5=4528e178b5daa4a02a537966998bec04",Article,"Final","",Scopus,2-s2.0-36748999767
"Berkery, J.W., Choueiri, E.Y.","12344649500;7003557504;","Basic mechanisms controlling the sweeping efficiency of propagating current sheets",2006,"Plasma Sources Science and Technology","15","1",,"64","71",,9,"10.1088/0963-0252/15/1/010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32844469289&doi=10.1088%2f0963-0252%2f15%2f1%2f010&partnerID=40&md5=b0d9bbcb371e367aa59e341384879e65",Article,"Final","",Scopus,2-s2.0-32844469289
"Kodys, A.D., Murray, R., Cassady, L., Choueiri, E.Y.","6504564399;57217554258;16644570900;7003557504;","An inverted-pendulum thrust stand for high-power electric thrusters",2006,"Collection of Technical Papers - AIAA/ASME/SAE/ASEE 42nd Joint Propulsion Conference","6",,,"5008","5021",,8,"10.2514/6.2006-4821","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249278084&doi=10.2514%2f6.2006-4821&partnerID=40&md5=de80cb2ac934acbd0761de3436b974e2",Conference Paper,"Final","",Scopus,2-s2.0-34249278084
"Choueiri, E.Y., Polzin, K.A.","7003557504;25929582300;","Faraday acceleration with radio-frequency assisted discharge",2006,"Journal of Propulsion and Power","22","3",,"611","619",,33,"10.2514/1.16399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744996962&doi=10.2514%2f1.16399&partnerID=40&md5=c424346ad21c5af878c2d55d76c11c9a",Article,"Final","",Scopus,2-s2.0-33744996962
"Polzin, K.A., Choueirit, E.Y.","25929582300;7003557504;","Performance optimization criteria for pulsed inductive plasma acceleration",2005,"41st AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888532358&partnerID=40&md5=690679c6b42f8843163e7b29df6a117d",Conference Paper,"Final","",Scopus,2-s2.0-84888532358
"Biloiu, C., Sun, X., Choueiri, E., Doss, F., Scime, E., Heard, J., Spektor, R., Ventura, D.","6602833923;36246798600;7003557504;7801413289;7004666262;7005181928;34973625400;55410996700;","Evolution of the parallel and perpendicular ion velocity distribution functions in pulsed helicon plasma sources obtained by time resolved laser induced fluorescence",2005,"Plasma Sources Science and Technology","14","4",,"766","776",,35,"10.1088/0963-0252/14/4/016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27744590526&doi=10.1088%2f0963-0252%2f14%2f4%2f016&partnerID=40&md5=565b991da6af8951ade65f05586d1668",Article,"Final","",Scopus,2-s2.0-27744590526
"Markusic, T.E., Berkery, J.W., Choueiri, E.Y.","8412686800;12344649500;7003557504;","Visualization of current sheet evolution in a pulsed plasma accelerator",2005,"IEEE Transactions on Plasma Science","33","2 I",,"528","529",,9,"10.1109/TPS.2005.845898","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18844452644&doi=10.1109%2fTPS.2005.845898&partnerID=40&md5=e396d664ed4d00c4758d450ab9d787c0",Article,"Final","",Scopus,2-s2.0-18844452644
"Scime, E., Biloiu, C., Compton, C., Doss, F., Venture, D., Heard, J., Choueiri, E., Spektor, R.","7004666262;6602833923;7102214068;7801413289;16640819700;7005181928;7003557504;34973625400;","Laser induced fluorescence in a pulsed argon plasma",2005,"Review of Scientific Instruments","76","2","026107","026107","1-026107-3",,27,"10.1063/1.1848491","https://www.scopus.com/inward/record.uri?eid=2-s2.0-13744259506&doi=10.1063%2f1.1848491&partnerID=40&md5=72a905ebae0e55bd47d7e975d9f96e49",Article,"Final","All Open Access, Green",Scopus,2-s2.0-13744259506
"Markusic, T.E., Polzing, K.A., Choueiri, E.Y., Keidar, M., Boyd, I.D., Lepsetz, N.","8412686800;55946873400;7003557504;7005101837;7202300812;8342524400;","Ablative z-pinch pulsed plasma thruster",2005,"Journal of Propulsion and Power","21","3",,"392","400",,35,"10.2514/1.4362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-19644367828&doi=10.2514%2f1.4362&partnerID=40&md5=333f540702e197ed189d14c1b4a6bc70",Article,"Final","All Open Access, Green",Scopus,2-s2.0-19644367828
"Sankaran, K., Choueiri, E.Y., Jardin, S.C.","7101738616;7003557504;7006957621;","Comparison of simulated magnetoplasmadynamic thruster flowfields to experimental measurements",2005,"Journal of Propulsion and Power","21","1",,"129","138",,28,"10.2514/1.5340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12744279441&doi=10.2514%2f1.5340&partnerID=40&md5=60fec6cc985da510f4bb120fe56e215d",Article,"Final","",Scopus,2-s2.0-12744279441
"Cassedy, L.D., Choueirit, E.Y.","16644570900;7003557504;","Lithium-fed hollow cathode theory",2004,"40th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869699355&partnerID=40&md5=68da42b791cf8f32c5a40901d2cc6d3c",Conference Paper,"Final","",Scopus,2-s2.0-84869699355
"Berkeryt, J.W., Choueiri, E.Y.","36713146600;7003557504;","Canted current sheet mass leakage and its impact on pulsed plasma thruster performance",2004,"40th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957824723&partnerID=40&md5=58570cf612a6e1b9915a28713631bcff",Conference Paper,"Final","",Scopus,2-s2.0-77957824723
"Markusic, T.E., Choueiri, E.Y., Berkery, J.W.","8412686800;7003557504;12344649500;","Measurements of current sheet canting in a pulsed electromagnetic accelerator",2004,"Physics of Plasmas","11","10",,"4847","4858",,24,"10.1063/1.1779631","https://www.scopus.com/inward/record.uri?eid=2-s2.0-8644286727&doi=10.1063%2f1.1779631&partnerID=40&md5=a4036b7c39a116fd2fdb87454804ed12",Article,"Final","",Scopus,2-s2.0-8644286727
"Spektor, R., Choueiri, E.Y.","34973625400;7003557504;","Ion acceleration by beating electrostatic waves: Domain of allowed acceleration",2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","69","4 2","046402","046402","1-046402-9",,20,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37649030415&partnerID=40&md5=fbd700c5ec2286ac174a837ea552b92a",Article,"Final","",Scopus,2-s2.0-37649030415
"Choueiri, E.Y.","7003557504;","A critical history of electric propulsion: The first fifty years (1906-1956)",2004,"40th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,2,"10.2514/6.2004-3334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088178728&doi=10.2514%2f6.2004-3334&partnerID=40&md5=a1fe2d871d207047fc87133419c66b66",Conference Paper,"Final","",Scopus,2-s2.0-85088178728
"Spektor, R., Choueiri, E.Y.","34973625400;7003557504;","Ion acceleration by beating electrostatic waves: Domain of allowed acceleration",2004,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics","69","4",,"9","",,1,"10.1103/PhysRevE.69.046402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036237515&doi=10.1103%2fPhysRevE.69.046402&partnerID=40&md5=1ba7297cdc5fa494bbb1c722bc2dc628",Article,"Final","",Scopus,2-s2.0-85036237515
"Sankaran, K., Cassady, L., Kodys, A.D., Choueiri, E.Y.","7101738616;16644570900;6504564399;7003557504;","A survey of propulsion options for cargo and piloted missions to Mars",2004,"Annals of the New York Academy of Sciences","1017",,,"450","467",,31,"10.1196/annals.1311.027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042713919&doi=10.1196%2fannals.1311.027&partnerID=40&md5=fef0408deba352fc4e68fb6f5dc55669",Conference Paper,"Final","",Scopus,2-s2.0-3042713919
"Choueiri, E.Y.","7003557504;","A Critical History of Electric Propulsion: The First 50 Years (1906-1956)",2004,"Journal of Propulsion and Power","20","2",,"193","203",,118,"10.2514/1.9245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842636655&doi=10.2514%2f1.9245&partnerID=40&md5=f00be94bbcec8ddf49eb9556e77cc3c0",Review,"Final","All Open Access, Green",Scopus,2-s2.0-1842636655
"Polzin, K.A., Choueiri, E.Y.","25929582300;7003557504;","A similarity parameter for capillary flows",2003,"Journal of Physics D: Applied Physics","36","24",,"3156","3167",,14,"10.1088/0022-3727/36/24/011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347319322&doi=10.1088%2f0022-3727%2f36%2f24%2f011&partnerID=40&md5=1f8ed493e69614624d17a37b68a37804",Article,"Final","",Scopus,2-s2.0-0347319322
"Sankaran, K., Jardin, S.C., Choueiri, E.Y.","7101738616;7006957621;7003557504;","Comparison of simulated plasma flowfields to experimental measurements for a gas-fed magnetoplasmadynamic thruster",2003,"39th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897808104&partnerID=40&md5=ea4a4c2724f97a30582b2e60c489fbce",Conference Paper,"Final","",Scopus,2-s2.0-84897808104
"Cooley, J.E., Choueiri, E.Y.","57196501551;7003557504;","Fundamentals of PPT discharge initiation: Undervoltage breakdown through electron pulse injection",2003,"39th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897788654&partnerID=40&md5=9a84bf646035fca75f2e2ff4a33432ed",Conference Paper,"Final","",Scopus,2-s2.0-84897788654
"Chiravalle, V.P., Zaidi, S.H., Choueiri, E.Y., Miles, R.B.","15025816300;35619249900;7003557504;7201461116;","Laser-induced fluorescence measurements of a two-stage microwave electrothermal thruster plume",2003,"34th AIAA Plasmadynamics and Lasers Conference",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897712724&partnerID=40&md5=7da2a48b3a3da9bf44947962a814ba80",Conference Paper,"Final","",Scopus,2-s2.0-84897712724
"Blandino, J., Gatsonis, N., Cappelli, M., Gallimore, A., Boyd, I., Burton, R., Martinez-Sanchez, M., Batischev, O., Williams, J., Yalin, A.P., Wilbur, P.J., Wilbur, P., Winglee, R., Mikellides, P., Fisch, N., Raitses, Y., Choueiri, E., Roy, S., Wang, J.","23026917800;6701809344;7006236875;7005402670;7202300812;7402130390;7005444801;56103709100;57192710450;6701427569;7005314727;7005314727;6603790815;6602473436;55944266200;6701399995;7003557504;57188679909;57203558652;","Overview of electric propulsion research in U.S. academia",2003,"39th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897586364&partnerID=40&md5=08bd67df022b75650e5105c99a80900e",Conference Paper,"Final","",Scopus,2-s2.0-84897586364
"Kodys, A.D., Cassady, L.D., Choueiri, E.Y.","6504564399;16644570900;7003557504;","Thermal effects on inverted pendulum thrust stands for steady-state high-power plasma thrusters",2003,"39th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,5,"10.2514/6.2003-4842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085402096&doi=10.2514%2f6.2003-4842&partnerID=40&md5=d844977b7b82f02b68f588f27092362c",Conference Paper,"Final","",Scopus,2-s2.0-85085402096
"Polzin, K.A., Choueiri, E.Y.","25929582300;7003557504;","A passive propellant feeding mechanism for micropropulsion using capillarity",2002,"38th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896887485&partnerID=40&md5=7c468aed6280e47aae2e476055092cd3",Conference Paper,"Final","",Scopus,2-s2.0-84896887485
"Spektor, R., Choueiri, E.Y.","34973625400;7003557504;","Design of an experiment for studying ion acceleration by beating waves",2002,"38th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896886175&partnerID=40&md5=6584b5992e84a6e91b0637043c2b33aa",Conference Paper,"Final","",Scopus,2-s2.0-84896886175
"Chiravalle, V.P., Miles, R.B., Choueiri, E.Y.","15025816300;7201461116;7003557504;","A non-equilibrium numerical study of a microwave electrothermal thruster",2002,"38th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896882221&partnerID=40&md5=f73e7d178ad5dae09ae3ae069e323959",Conference Paper,"Final","",Scopus,2-s2.0-84896882221
"Cooley, J.E., Choueiri, E.Y.","57196501551;7003557504;","IR-assisted discharge initiation in pulsed plasma thrusters",2002,"38th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896877451&partnerID=40&md5=f13758c05b57ce1538a75096b9c9905e",Conference Paper,"Final","",Scopus,2-s2.0-84896877451
"Sankaran, K., Martinelli, L., Jardin, S.C., Choueiri, E.Y.","7101738616;7102366227;7006957621;7003557504;","A flux-limited numerical method for solving the MHD equations to stimulate propulsive plasma flow",2002,"International Journal for Numerical Methods in Engineering","53","6",,"1415","1432",,31,"10.1002/nme.343","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037186326&doi=10.1002%2fnme.343&partnerID=40&md5=c88bd4b17dbe58b8a773297c5b6f112a",Article,"Final","",Scopus,2-s2.0-0037186326
"Berkery, J.W., Choueiri, E.Y.","12344649500;7003557504;","Current sheet permeability in electromagnetic pulsed plasma thrusters",2002,"38th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,1,"10.2514/6.2002-4120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088724293&doi=10.2514%2f6.2002-4120&partnerID=40&md5=7e14b055931870ca52e7a23696339c24",Conference Paper,"Final","",Scopus,2-s2.0-85088724293
"Cassady, L.D., Kodys, A.D., Choueiri, E.Y.","16644570900;6504564399;7003557504;","A thrust stand for high-power steady-state plasma thrusters",2002,"38th AIAA/ASME/SAE/ASEE Joint Propulsion Conference and Exhibit",,,,"","",,19,"10.2514/6.2002-4118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088718512&doi=10.2514%2f6.2002-4118&partnerID=40&md5=7c7e68b8864e735992d372dfb5ced4d0",Conference Paper,"Final","",Scopus,2-s2.0-85088718512
"Polzin, K.A., Choueiri, E.Y., Gurfil, P., Jeremy Kasdin, N.","25929582300;7003557504;35561431900;35570628400;","Plasma propulsion options for multiple terrestrial planet finder architectures",2002,"Journal of Spacecraft and Rockets","39","3",,"347","356",,13,"10.2514/2.3833","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036576960&doi=10.2514%2f2.3833&partnerID=40&md5=dd9d4ed6f0ab613e3c91b5c98dfa6844",Article,"Final","",Scopus,2-s2.0-0036576960
"Berkerytand, J.W., Choueiri, E.Y.","56043355300;7003557504;","Laser discharge initiation for gas-fed pulsed plasma thrusters",2001,"37th Joint Propulsion Conference and Exhibit",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894387386&partnerID=40&md5=e03ae53649add0fadf26a5cd690793ac",Conference Paper,"Final","",Scopus,2-s2.0-84894387386
"Polzin, K.A., Choueiri, E.Y., Gurfil, P., Kasdin, N.J.","25929582300;7003557504;35561431900;35570628400;","Plasma propulsion for three terrestrial planet finder architectures: Free-flying, monolithic and tethered",2001,"37th Joint Propulsion Conference and Exhibit",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894368178&partnerID=40&md5=5f32a2033e8ddd1343f7df900e38ff0d",Conference Paper,"Final","",Scopus,2-s2.0-84894368178
"Keidar, M., Boyd, I.D., Lepsetz, N., Markusic, T.E., Polzin, K.A., Choueiri, E.Y.","7005101837;7202300812;8342524400;8412686800;25929582300;7003557504;","Performance study of the ablative Z-pinch pulsed plasma thruster",2001,"37th Joint Propulsion Conference and Exhibit",,,,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894362788&partnerID=40&md5=6d35f196ba8ffefb27756c4b51dece43",Conference Paper,"Final","",Scopus,2-s2.0-84894362788
