Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Marusic, I., Monty, J.P., Hultmark, M., Smits, A.J.","6603687789;23028284400;22957764800;7102735299;","On the logarithmic region in wall turbulence",2013,"Journal of Fluid Mechanics","716",,,"R31","R311",,463,"10.1017/jfm.2012.511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873659457&doi=10.1017%2fjfm.2012.511&partnerID=40&md5=4cd92c97cb09ec97ff1c861251b666be",Article,"Final","",Scopus,2-s2.0-84873659457
"Ashok, A., Bailey, S.C.C., Hultmark, M., Smits, A.J.","37116382900;24075283000;22957764800;7102735299;","Hot-wire spatial resolution effects in measurements of grid-generated turbulence",2012,"Experiments in Fluids","53","6",,"1713","1722",,29,"10.1007/s00348-012-1382-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874661353&doi=10.1007%2fs00348-012-1382-5&partnerID=40&md5=22525988d2adb946d7e2e460d5c71c42",Article,"Final","",Scopus,2-s2.0-84874661353
"Hultmark, M.","22957764800;","A theory for the streamwise turbulent fluctuations in high Reynolds number pipe flow",2012,"Journal of Fluid Mechanics","707",,,"575","584",,27,"10.1017/jfm.2012.307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866065840&doi=10.1017%2fjfm.2012.307&partnerID=40&md5=41f03e70ab2dd95e1f821bc0024107af",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84866065840
"Hultmark, M., Vallikivi, M., Bailey, S.C.C., Smits, A.J.","22957764800;36449709600;24075283000;7102735299;","Turbulent pipe flow at extreme reynolds numbers",2012,"Physical Review Letters","108","9","094501","","",,260,"10.1103/PhysRevLett.108.094501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857539211&doi=10.1103%2fPhysRevLett.108.094501&partnerID=40&md5=915018aab28340493c6fd895f19fcfed",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84857539211
"Vallikivi, M., Hultmark, M., Smits, A.J.","36449709600;22957764800;7102735299;","Turbulence measurements at high Reynolds numbers using a new inclined Nano-Scale Thermal Anemometry Probe",2012,"Proceedings of the 18th Australasian Fluid Mechanics Conference, AFMC 2012",,,,"","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959010957&partnerID=40&md5=596e1e159fd15462e9b7a9715f4b782e",Conference Paper,"Final","",Scopus,2-s2.0-84959010957
"Hutchins, N., Monty, J.P., Baidya, R., Hultmark, M., Smits, A.J.","15925318900;23028284400;54402347100;22957764800;7102735299;","A direct measure of the frequency response of hot-wire anemometers",2012,"Proceedings of the 18th Australasian Fluid Mechanics Conference, AFMC 2012",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958999557&partnerID=40&md5=f938d15faf94f600d638df810eb81f26",Conference Paper,"Final","",Scopus,2-s2.0-84958999557
"Vallikivi, M., Hultmark, M., Bailey, S.C.C., Smits, A.J.","36449709600;22957764800;24075283000;7102735299;","Turbulence measurements in pipe flow using a nano-scale thermal anemometry probe",2011,"Experiments in Fluids","51","6",,"1521","1527",,67,"10.1007/s00348-011-1165-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955187804&doi=10.1007%2fs00348-011-1165-4&partnerID=40&md5=ee710bf56c610ef8bc9c14b9dd602072",Article,"Final","",Scopus,2-s2.0-82955187804
"Hultmark, M., Aristoff, J.M., Stone, H.A.","22957764800;6506276485;7202564376;","The influence of the gas phase on liquid imbibition in capillary tubes",2011,"Journal of Fluid Mechanics","678",,,"600","606",,46,"10.1017/jfm.2011.160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960142062&doi=10.1017%2fjfm.2011.160&partnerID=40&md5=046004da791f37441df147b6ed2c9739",Article,"Final","",Scopus,2-s2.0-79960142062
"Smits, A.J., Monty, J., Hultmark, M., Bailey, S.C.C., Hutchins, N., Marusic, I.","7102735299;23028284400;22957764800;24075283000;15925318900;6603687789;","Spatial resolution correction for wall-bounded turbulence measurements",2011,"Journal of Fluid Mechanics","676",,,"41","53",,93,"10.1017/jfm.2011.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027939556&doi=10.1017%2fjfm.2011.19&partnerID=40&md5=9ae244a811b1967cef37ba143544f3d3",Article,"Final","",Scopus,2-s2.0-85027939556
"Ashok, A., Hultmark, M., Smits, A.J., Bailey, S.C.C.","37116382900;22957764800;7102735299;24075283000;","Hot wire spatial resolution effects in measurements of grid generated turbulence",2011,"7th International Symposium on Turbulence and Shear Flow Phenomena, TSFP 2011","2011-July",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048578271&partnerID=40&md5=aa7b917cd591ae174156263c3dca45d9",Conference Paper,"Final","",Scopus,2-s2.0-85048578271
